EPG Contact [1,0]	EPG Contact [2,0]	EPG Contact [3,0]	EPG Contact [4,0]	EPG Contact [5,0]	EPG Contact [6,0]	EPG Contact [0,1]	EPG Contact [1,1]	EPG Contact [2,1]	EPG Contact [3,1]	EPG Contact [4,1]	EPG Contact [5,1]	EPG Contact [6,1]	EPG Contact [7,1]	EPG Contact [0,2]	EPG Contact [1,2]	EPG Contact [2,2]	EPG Contact [3,2]	EPG Contact [4,2]	EPG Contact [5,2]	EPG Contact [6,2]	EPG Contact [7,2]	EPG Contact [0,3]	EPG Contact [1,3]	EPG Contact [2,3]	EPG Contact [3,3]	EPG Contact [4,3]	EPG Contact [5,3]	EPG Contact [6,3]	EPG Contact [7,3]	EPG Contact [0,4]	EPG Contact [1,4]	EPG Contact [2,4]	EPG Contact [3,4]	EPG Contact [4,4]	EPG Contact [5,4]	EPG Contact [6,4]	EPG Contact [7,4]	EPG Contact [0,5]	EPG Contact [1,5]	EPG Contact [2,5]	EPG Contact [3,5]	EPG Contact [4,5]	EPG Contact [5,5]	EPG Contact [6,5]	EPG Contact [7,5]	EPG Contact [0,6]	EPG Contact [1,6]	EPG Contact [2,6]	EPG Contact [3,6]	EPG Contact [4,6]	EPG Contact [5,6]	EPG Contact [6,6]	EPG Contact [7,6]	EPG Contact [0,7]	EPG Contact [1,7]	EPG Contact [2,7]	EPG Contact [3,7]	EPG Contact [4,7]	EPG Contact [5,7]	EPG Contact [6,7]	EPG Contact [7,7]	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible	X0 DLC_ShorttendonMandible	Y0 DLC_ShorttendonMandible	X1 DLC_ShorttendonMandible	Y1 DLC_ShorttendonMandible
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	0.9097	0.1333	Dico paga lentamente	-6.7758	-2.2495	-13.2415	1.5559	-20.1423	6.2675	-23.5061	15.8484	-19.6085	26.3260	-11.3305	35.6655	0.1258	35.8928	5.8419	33.3808	10.8018	33.0472	16.1075	32.2764	20.2305	30.9134	93.5587	48.1368	124.8276	27.6319	124.3107	36.4411	124.8276	27.6319
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	0.9332	0.1567	Dico paga lentamente	-4.6010	-0.8336	-9.7546	3.7005	-17.0006	10.1409	-20.7584	19.6019	-17.1263	31.3618	-7.6702	39.7803	5.1277	38.0548	10.7260	36.0521	15.5651	34.9405	21.2588	34.4954	25.7016	33.9153	91.9254	42.2297	124.2841	28.0891	123.4643	36.0487	124.2841	28.0891
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	0.9566	0.1801	Dico paga lentamente	-11.2975	-9.1772	-16.0149	-0.0270	-20.0681	9.6450	-21.3767	20.6405	-15.8548	30.2700	-5.9295	37.8881	5.2215	37.4246	10.4000	36.0092	15.4334	35.7952	20.4829	35.1802	25.7330	35.4643	93.3053	41.4196	122.9291	27.4398	122.3503	35.4888	122.9291	27.4398
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	0.9800	0.2035	Dico paga lentamente	-2.8353	6.8192	-1.7513	20.0676	-0.5007	29.9078	5.8921	40.2451	14.3806	48.0364	26.7326	51.5384	37.9486	47.3522	42.9583	44.0943	48.0249	40.7298	52.7659	37.6778	57.9412	35.6598	78.2850	25.5160	122.7249	27.1073	121.4435	35.0660	122.7249	27.1073
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	1.0034	0.2269	Dico paga lentamente	-4.6578	7.2299	-5.0476	19.8795	-2.2111	29.9747	5.0273	40.5931	13.9093	47.9577	25.5501	52.7029	37.0278	49.9320	41.4516	46.0431	45.7197	42.2947	51.0709	39.1975	55.5252	36.4565	80.8324	24.7399	122.2842	26.8805	121.1553	34.5585	122.2842	26.8805
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	1.0268	0.2503	Dico paga lentamente	-7.8232	8.4569	-8.3548	20.6125	-5.3659	32.3243	1.9436	41.9626	9.9280	50.4423	21.3161	55.1880	32.3783	52.1745	36.8214	48.6702	41.2650	45.4528	45.9295	42.6032	50.4606	39.5001	83.6457	25.4861	122.9288	25.8783	121.1498	34.2391	122.9288	25.8783
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	1.0502	0.2737	Dico paga lentamente	-5.9776	11.6193	-3.3054	22.8260	1.9316	32.8958	6.5357	43.4452	12.6015	52.6761	22.2017	60.0076	33.6869	59.0906	39.1785	57.8536	43.1641	54.9993	47.9784	53.1415	52.4784	50.0632	78.9008	24.9749	121.4208	26.6406	118.8486	35.3481	121.4208	26.6406
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	1.0736	0.2972	Dico paga lentamente	-6.0510	12.1481	-3.7038	20.9869	0.2828	32.2172	4.8272	42.5354	8.7096	54.7765	17.2757	62.2582	26.7900	64.4353	32.2636	63.8334	37.8676	61.7963	43.3241	59.9448	48.2853	57.3139	82.5284	24.2783	122.1476	26.0056	118.5049	36.2392	122.1476	26.0056
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	1.0970	0.3206	Dico paga lentamente	-6.5781	8.1605	-3.6669	14.7716	-2.4585	23.9686	0.0415	34.2368	6.4233	42.3392	13.8940	56.4967	24.1555	60.8330	30.9721	59.9132	36.5022	57.9218	40.6827	57.3920	43.8945	57.0960	83.6321	25.7707	120.6840	26.7987	116.5299	36.6418	120.6840	26.7987
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	1.1204	0.3439	Dico paga lentamente	-4.8145	5.5984	-4.4816	12.6957	-4.7185	23.1290	0.4009	33.8822	5.8220	41.1599	11.9758	56.1651	19.6402	60.5898	26.5903	60.6328	32.7611	59.6975	36.2011	59.3365	39.8563	59.1218	84.3293	27.9093	119.8106	27.0763	114.2479	38.0030	119.8106	27.0763
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	1.1439	0.3674	Dico paga lentamente	-6.4145	10.9671	-3.8813	21.6721	-0.9720	30.2727	5.0025	40.1102	9.0062	51.1676	17.7664	57.8403	29.3013	59.7973	35.0166	58.8203	39.3330	56.4817	43.6203	54.0583	48.6496	50.9199	83.4873	26.5087	121.5467	26.9268	118.9611	35.9784	121.5467	26.9268
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	1.1673	0.3908	Dico paga lentamente	-5.8889	8.9551	-2.7497	20.5758	-0.3292	29.7092	5.3247	39.2326	10.5347	51.5004	19.2566	59.5574	31.8654	59.4228	37.0396	56.7305	41.3934	53.9665	46.4817	51.0488	50.6714	47.3550	83.0070	26.0797	122.6897	26.4972	120.5730	35.6245	122.6897	26.4972
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	1.1907	0.4142	Dico paga lentamente	-5.4425	11.3182	-4.2496	23.4452	0.6360	33.9392	6.3058	43.9114	13.9593	53.0935	25.7174	57.8213	36.5103	54.1189	41.7337	51.3406	45.9764	48.0769	50.6868	44.9626	53.9441	40.9664	83.0415	25.3168	122.1493	27.1388	120.6031	36.5235	122.1493	27.1388
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	1.2141	0.4376	Dico paga lentamente	-6.8352	9.2125	-6.0561	21.6962	-0.3147	32.0173	6.2040	41.6477	13.6321	49.8212	25.2889	54.8816	36.4801	53.0684	41.5969	50.4959	46.4927	48.2702	50.9293	46.1393	56.4294	45.1245	82.7388	26.0826	121.6997	27.5612	119.1481	36.6695	121.6997	27.5612
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	1.2375	0.4610	Dico paga lentamente	-5.9320	10.6868	-3.8055	23.3529	3.0182	33.7296	9.3740	42.8806	18.1761	51.0091	30.2045	55.9922	41.4200	53.3366	46.3682	50.8048	51.5262	48.2045	55.9321	45.8460	60.9023	43.6490	81.2247	25.2665	121.9627	27.6019	120.0991	36.6934	121.9627	27.6019
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	1.2609	0.4844	Dico paga lentamente	-4.3924	10.3543	-2.4298	22.1375	1.8592	32.6232	8.3291	41.5657	16.6723	51.4648	28.5147	56.9336	40.3465	55.3674	45.6386	52.6686	50.6510	49.4152	55.1610	47.0575	60.1500	44.8567	81.5123	25.6448	122.2638	27.7853	120.3457	37.0193	122.2638	27.7853
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	1.2843	0.5079	Dico paga lentamente	-4.8050	11.1264	-1.7024	22.8886	3.8908	32.3923	10.0857	42.3157	18.1559	51.6269	29.5857	57.4498	41.9465	54.9180	46.5814	50.9650	51.0807	47.9655	55.1261	44.9458	59.8611	41.9264	83.2572	26.4582	122.1247	28.7033	120.3814	37.8357	122.1247	28.7033
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:26:58	1.3077	0.5313	Dico paga lentamente	-2.3540	10.2557	1.5260	21.3439	6.5253	30.8022	10.0122	41.0287	16.7557	51.6339	29.7387	57.2671	42.3636	56.3114	47.1343	53.4984	51.7743	50.0410	55.7621	46.9093	60.4815	44.0241	81.9730	26.4685	122.5625	28.7049	120.2606	38.3591	122.5625	28.7049
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.0299	0.0017	Dico poco lentamente	10.0803	12.5127	8.7721	18.7758	9.5835	23.8452	12.2639	30.6086	16.0082	35.3795	18.9512	38.0354	21.1210	38.3500	41.7127	51.4104	42.6951	50.0014	45.4967	50.6762	53.1448	43.5330	84.4209	24.7114	122.2942	28.3528	119.0384	37.2150	122.2942	28.3528
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.0533	0.0251	Dico poco lentamente	11.1641	11.6247	9.3009	18.4134	22.5970	27.9084	23.8261	28.7319	33.9183	3.7663	0.7550	28.1969	4.1498	27.8748	5.1306	27.3983	35.1641	20.6952	34.0440	20.3977	33.7113	19.2964	84.7717	25.6772	122.5482	28.2918	119.3633	36.6316	122.5482	28.2918
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.0767	0.0485	Dico poco lentamente	13.6717	11.0473	20.5000	20.7015	25.4881	24.5325	26.7718	24.1939	49.0923	2.1240	36.3057	5.8039	50.6227	3.6380	49.7073	6.3328	48.1786	4.4027	44.5826	7.1046	42.5046	8.6016	82.1748	24.0106	124.1074	28.1438	121.9148	34.9303	124.1074	28.1438
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.1001	0.0720	Dico poco lentamente	1.4041	10.9177	-0.3401	18.1815	0.4721	24.3964	3.7047	38.1785	3.4766	57.4717	19.2333	60.8831	27.1023	55.6997	29.8609	52.3957	39.2826	42.9846	43.1325	38.4354	43.8535	37.2704	90.9759	27.4815	123.1171	26.4842	121.3611	34.7781	123.1171	26.4842
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.1235	0.0954	Dico poco lentamente	-6.1100	9.7684	5.9939	25.7792	-1.9440	38.0488	0.3993	52.4401	9.7812	60.4483	23.4407	63.1967	36.2594	56.7221	38.9952	52.1759	41.3722	46.9794	43.8312	42.3639	47.2501	37.7949	85.3508	23.5359	124.5868	26.7319	122.7370	35.5208	124.5868	26.7319
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.1469	0.1188	Dico poco lentamente	-9.4655	0.0566	-12.5371	-6.6651	-21.9583	10.2947	-26.0300	19.1687	-23.3627	29.6628	-13.9278	36.0758	-4.1185	34.9791	0.4751	32.1907	4.2172	31.0826	10.0150	29.0933	14.9539	27.0793	100.9777	43.5147	124.3002	27.9982	123.2919	35.4526	124.3002	27.9982
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.1703	0.1422	Dico poco lentamente	10.3118	17.5629	9.0317	23.6813	2.4036	34.9118	6.3876	43.6682	12.6585	51.9071	24.8644	53.5853	35.8599	47.5911	38.5965	42.4745	45.7416	33.6811	49.3116	30.9460	51.7083	26.4566	81.6336	24.7448	124.7599	28.1560	123.7148	35.8822	124.7599	28.1560
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.1937	0.1656	Dico poco lentamente	-1.1911	5.2446	-0.7073	16.4264	-1.3712	30.5084	7.6274	39.7368	10.1979	47.8622	22.9116	49.2874	35.9560	41.2356	39.0431	36.4248	44.1016	32.1059	45.0617	30.1631	51.3191	24.5554	81.5053	28.3531	124.0981	29.3938	122.9733	36.5382	124.0981	29.3938
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.2171	0.1890	Dico poco lentamente	-4.9792	8.7069	-0.4477	23.5415	-0.9403	34.9073	-0.3869	43.4207	12.5508	51.6185	23.1265	50.0408	32.8137	43.3924	35.6525	38.4237	41.9708	33.5666	46.3007	30.3236	48.9295	29.8032	83.9153	25.2295	124.5692	27.7502	123.2514	35.6277	124.5692	27.7502
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.2405	0.2124	Dico poco lentamente	-7.2983	-20.0019	-13.1299	-7.2267	-19.6650	0.2960	-23.7615	9.9049	-20.7215	21.0159	-11.6820	28.2991	0.6294	29.9225	6.4392	29.5177	11.7429	29.0549	17.4765	29.2398	22.7408	28.9665	94.5711	47.0331	123.9975	28.2034	122.8833	35.8728	123.9975	28.2034
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.2640	0.2358	Dico poco lentamente	-4.6660	6.6778	-2.3930	19.7413	-3.9558	29.4417	-1.8591	40.0853	7.9387	48.0836	20.2544	49.5534	31.4876	43.7839	36.7438	40.1737	40.6377	36.7563	46.8835	33.5989	50.1647	31.7200	81.5320	27.8888	123.4164	28.0553	122.5727	36.0588	123.4164	28.0553
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.2874	0.2592	Dico poco lentamente	-7.9647	7.1568	-6.1633	19.3714	-7.1440	29.9960	-5.9041	40.9932	1.9623	50.6780	13.8759	53.3154	24.7761	47.1083	28.7679	44.2823	33.1530	40.9169	37.2512	37.1570	42.2264	33.3272	85.9222	27.6517	123.2364	28.1186	121.7801	35.7736	123.2364	28.1186
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.3108	0.2826	Dico poco lentamente	-8.6240	4.4072	-14.1845	11.0235	-18.1882	21.1602	-19.0260	33.4733	-12.4640	43.7173	-0.5550	47.8963	10.7444	44.8094	16.0919	41.6262	20.1221	39.3845	25.3066	36.6421	28.7911	34.0710	90.9563	36.7756	121.9705	27.9769	121.3860	35.7677	121.9705	27.9769
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.3342	0.3060	Dico poco lentamente	-1.8879	7.5457	0.8346	22.7047	-7.5559	34.2962	-7.1724	47.0531	0.9699	57.4603	13.9068	60.6169	26.0362	55.0554	30.9007	50.7406	34.9406	47.3112	38.5998	43.6683	42.1749	39.4883	86.3602	26.5336	123.8034	25.7190	122.2497	33.8288	123.8034	25.7190
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.3576	0.3294	Dico poco lentamente	-0.8048	9.7122	-2.7166	23.2863	-8.3977	34.7963	-6.4610	50.2435	0.8206	61.1667	12.8368	64.8524	25.2352	59.1847	29.9784	54.2962	34.0412	51.1649	37.7314	47.4650	40.7588	43.9009	85.9730	26.3954	123.6398	24.8133	122.8399	33.0487	123.6398	24.8133
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.3810	0.3528	Dico poco lentamente	-0.8368	6.6216	1.0381	17.6910	3.1748	23.0994	-8.8048	46.0065	0.8115	58.0352	7.5226	61.4364	22.9984	54.0380	24.9568	51.7535	28.2961	46.6440	31.1537	45.8711	42.8926	37.6081	89.7003	29.0607	122.8894	26.3465	121.9663	33.7351	122.8894	26.3465
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.4044	0.3763	Dico poco lentamente	-1.9346	13.3584	-2.9725	20.5719	-9.2685	30.1651	-9.8424	45.2514	-5.3592	57.1496	4.6214	60.8721	17.0184	56.4189	21.7637	52.3000	26.0759	48.9225	30.2355	45.8459	34.2292	41.9961	90.0836	29.2560	123.5117	25.2536	122.3545	33.8435	123.5117	25.2536
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.4279	0.3997	Dico poco lentamente	-0.4690	6.4594	-2.1464	22.7447	-5.7839	33.5912	-7.1969	47.7469	-0.3366	58.6152	12.2425	62.1409	25.6560	55.9760	29.5295	51.6087	33.6029	48.6605	37.0710	44.7313	41.5321	40.0075	86.8943	28.2269	123.6887	25.0710	122.6583	33.7343	123.6887	25.0710
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.4512	0.4231	Dico poco lentamente	-3.6427	9.5119	-8.4580	20.7442	-9.7611	32.0804	-8.1761	45.4675	-0.7907	55.1886	12.6769	58.9743	25.5520	54.0136	30.8509	51.3451	36.5094	48.5586	41.4553	45.6660	46.3453	41.0759	86.5029	28.4361	123.9594	25.6158	122.7587	34.0948	123.9594	25.6158
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.4747	0.4465	Dico poco lentamente	-2.3558	9.9455	-3.3922	22.1155	-5.6873	33.4492	-4.9984	46.0532	2.5712	54.7898	16.1920	57.9363	28.6150	54.3968	34.7611	52.2198	40.5932	50.8413	46.1234	49.0447	51.8001	47.6963	86.1356	26.6837	122.9688	26.7287	122.3071	35.2256	122.9688	26.7287
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.4981	0.4699	Dico poco lentamente	-1.9806	9.4308	-3.8069	20.8796	-4.8073	30.7539	-3.2169	43.6593	5.0961	52.4268	17.8416	56.0799	31.0075	53.4604	37.8223	50.9510	43.7920	48.8000	49.5108	47.1023	55.1097	45.9470	86.0384	27.2091	123.2032	27.8808	121.9447	36.0992	123.2032	27.8808
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.5214	0.4933	Dico poco lentamente	-8.7466	8.2384	-8.7587	20.6640	-5.8124	31.2258	-1.3276	41.5430	6.6030	50.6882	18.1942	55.4545	30.7461	54.7384	36.9219	52.4144	42.7023	49.7902	47.9339	47.8636	52.8853	45.5857	85.6347	29.1093	122.9118	27.8237	121.7124	36.1917	122.9118	27.8237
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	07/02/2018 13:27:02	1.5449	0.5167	Dico poco lentamente	-6.2234	8.2387	-4.9552	21.1011	-2.0361	31.2001	3.5573	42.1337	12.4884	50.8945	24.6717	56.0541	37.2426	54.1780	42.1158	50.9256	46.7461	48.3383	50.7698	45.8372	54.9917	42.8574	83.7801	29.3233	122.1757	28.5940	119.1851	37.6673	122.1757	28.5940
