Client family name	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	Annotation Title	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible	X0 DLC_ShorttendonMandible	Y0 DLC_ShorttendonMandible	X1 DLC_ShorttendonMandible	Y1 DLC_ShorttendonMandible
it01	29/11/2016 15:14:17	1.2300	0.1407	Dico bodo lentamente	O	35.5379	27.8034	33.6796	39.7434	39.0618	52.5913	48.6528	63.6806	60.9581	70.0052	75.3087	71.7489	86.2014	67.2144	91.0967	65.0187	96.2870	64.0646	101.6310	63.2376	106.8091	63.8855	44.5737	20.9950	86.2310	23.3364	85.7108	32.6965	86.2310	23.3364
it01	29/11/2016 15:14:22	1.0827	0.1030	Dico pucu lentamente	u	41.5045	27.4965	42.1276	42.5664	38.5360	59.3824	43.9264	73.4727	54.6583	80.1373	68.2730	81.3052	78.8764	74.8724	81.3522	70.3367	86.9486	68.1010	94.2254	67.5597	98.8272	69.1698	44.6978	17.7101	86.3682	22.2392	85.0517	31.0751	86.3682	22.2392
it01	29/11/2016 15:14:28	1.1537	0.1500	Dico paga lentamente	a	35.8564	26.8309	36.5993	40.0022	43.9459	52.7931	49.9871	64.8451	58.3593	75.2331	71.8215	79.6498	82.4643	72.8251	86.5860	67.8853	91.8159	65.7528	97.4316	65.0464	101.4563	62.0544	44.8840	20.4333	85.9173	21.5054	85.0984	30.3031	85.9173	21.5054
it01	29/11/2016 15:14:34	1.2161	0.1300	Dico bada lentamente	a	33.1657	27.8599	32.1078	40.2764	40.1481	52.4017	51.1790	60.8501	63.3698	67.3197	77.5574	70.4174	89.8273	69.0811	94.9041	67.3977	100.7115	65.5022	105.4864	63.7358	110.3264	62.5275	44.6891	19.7780	86.6841	22.4099	86.2283	31.5060	86.6841	22.4099
it01	29/11/2016 15:14:39	1.3399	0.1431	Dico bogo lentamente	O	34.4157	29.0143	35.7271	42.7402	43.0507	54.4318	49.7253	66.6009	57.6847	77.0815	70.6037	79.2902	80.7138	72.2830	84.7971	68.4764	88.9029	64.3545	95.2714	62.3906	95.2828	55.4050	44.5859	20.8001	86.8622	22.9865	85.6832	31.9308	86.8622	22.9865
it01	29/11/2016 15:14:44	1.2528	0.1122	Dico putu lentamente	u	44.9943	27.9176	45.9537	41.6961	45.2335	57.1229	52.0286	69.5523	64.0491	78.6675	77.2463	78.4726	89.2716	73.8125	94.7185	71.5061	100.6723	68.6810	105.2358	66.2029	110.0964	63.6008	44.8334	19.1457	86.7201	23.8631	85.7462	32.6514	86.7201	23.8631
it01	29/11/2016 15:14:49	1.2349	0.1231	Dico bata lentamente	a	33.0903	29.0585	31.7159	41.2235	37.8150	52.5702	51.5981	62.6912	63.8126	70.1129	77.6247	73.5250	89.5263	70.5709	94.6487	68.8324	99.8225	67.1113	104.7846	65.2072	109.0378	63.6760	45.0928	22.5601	86.4363	22.7151	85.7258	31.7600	86.4363	22.7151
it01	29/11/2016 15:14:54	1.1231	0.1050	Dico bucu lentamente	u	41.6034	27.1420	43.0981	41.4084	40.6223	57.0801	44.2792	71.4550	54.5200	77.8271	67.4258	80.4535	77.0081	73.3402	80.0181	69.1756	83.9007	65.5903	87.6002	61.8484	90.6376	53.9118	44.7719	17.9888	87.2356	23.4143	86.0554	31.4607	87.2356	23.4143
it01	29/11/2016 15:14:59	1.0600	0.1286	Dico baca lentamente	a	34.4284	28.4293	33.5311	41.1924	41.6651	52.7318	49.7471	64.4662	59.1553	75.5519	71.3774	78.2582	83.0709	73.3758	88.9571	67.9630	92.2310	64.2088	95.6030	61.2483	103.3530	58.8395	45.0742	21.1886	85.4353	21.1633	84.7401	30.1573	85.4353	21.1633
it01	29/11/2016 15:15:04	1.1768	0.1351	Dico butu lentamente	u	45.1957	27.4062	47.0214	40.2623	47.6910	55.0927	50.9865	69.2382	62.3953	77.8269	75.1619	78.2009	87.4036	74.0552	93.1157	71.3081	98.4033	68.7039	103.6405	66.0408	108.7555	63.8299	45.4271	18.1920	88.4210	24.1680	88.0339	32.5137	88.4210	24.1680
it01	29/11/2016 15:15:10	1.2084	0.1195	Dico bugu lentamente	u	43.6065	27.1833	46.4841	39.8270	44.4879	55.9544	45.4286	68.5978	53.0450	78.1200	64.4086	82.0429	76.0950	75.9088	79.1452	72.3820	84.1882	70.1072	88.4946	67.9315	93.0167	67.1867	44.5309	19.5621	87.9944	23.3383	87.0856	31.8629	87.9944	23.3383
it01	29/11/2016 15:15:15	1.4090	0.1215	Dico pudu lentamente	u	44.6832	27.6184	46.0802	41.9737	46.0647	57.6876	51.7664	69.9938	62.4198	77.9442	75.7917	78.7654	88.3557	74.7343	93.5801	72.1917	98.8391	69.6200	103.9858	67.1954	109.1240	64.9058	45.3712	18.4973	89.1966	23.8799	88.4704	32.6750	89.1966	23.8799
it01	29/11/2016 15:15:21	1.3325	0.1412	Dico baga lentamente	a	35.6434	27.3861	36.7763	40.4288	44.3726	51.9996	52.9638	63.9423	60.4162	74.9338	72.3504	79.6956	85.0934	74.3211	90.3360	67.9456	94.2552	64.7938	98.3382	61.0383	103.4126	58.9315	44.3872	20.0281	86.6776	22.7140	85.7715	31.2977	86.6776	22.7140
it01	29/11/2016 15:15:26	1.2321	0.1215	Dico pogo lentamente	O	35.2628	28.7923	36.3654	42.1619	42.4293	54.0106	49.1393	66.4269	57.8536	76.2763	70.4392	80.0434	80.4908	73.5282	84.5721	69.4479	89.3921	65.4957	93.8789	63.2423	98.2795	61.5009	43.8653	19.6703	86.0836	22.6048	84.8381	32.0299	86.0836	22.6048
it01	29/11/2016 15:15:31	1.4577	0.1254	Dico budu lentamente	u	45.3875	27.4071	46.0353	42.2411	45.8105	58.0098	50.6530	70.5962	62.0791	78.0302	75.1305	78.2514	87.9132	74.2822	93.5347	71.8116	99.0150	69.3128	104.4626	66.7226	109.7050	64.6110	45.1458	18.3069	88.6887	23.9971	88.2542	32.6175	88.6887	23.9971
it01	29/11/2016 15:15:36	1.1550	0.1254	Dico poto lentamente	O	34.3275	28.4229	31.9305	41.0904	35.7772	53.9454	45.8189	65.1900	59.6493	70.5526	73.7870	72.7240	85.8612	71.1030	90.6921	69.2832	95.7087	68.0457	101.0109	66.6837	106.0108	66.0959	44.8171	21.1239	84.5345	22.8138	84.2831	33.0252	84.5345	22.8138
it01	29/11/2016 15:16:00	1.4158	0.0943	Dico pugu lentamente	u	43.4483	26.1672	44.0841	40.2814	43.8156	56.0158	48.0995	69.0507	57.1908	79.2786	70.1634	81.7444	81.0338	75.7404	84.9338	70.9233	88.6133	66.1795	92.0096	60.7419	92.6324	53.6165	44.8714	18.0027	91.0670	23.2933	90.1063	30.9694	91.0670	23.2933
it01	29/11/2016 15:16:05	0.9710	0.1399	Dico pada lentamente	a	35.1279	27.9853	34.0279	41.2469	43.0600	52.8842	55.1661	60.3641	65.7645	67.8983	79.0467	72.1297	90.3828	71.1375	95.8979	69.7174	100.8518	67.8413	105.6861	66.3369	110.4060	65.1091	44.6490	20.2232	87.7206	24.2499	86.5718	33.8732	87.7206	24.2499
it01	29/11/2016 15:16:10	1.1950	0.1234	Dico poco lentamente	O	33.5991	28.3181	33.1661	41.1913	40.8388	53.3394	50.3806	63.1404	56.9229	75.3677	69.6154	79.1728	80.8380	73.0950	84.9151	68.9375	89.9362	65.8075	95.2803	63.7879	101.0306	63.7266	43.7723	20.9254	85.6237	21.6665	84.8300	31.2714	85.6237	21.6665
it01	29/11/2016 15:16:15	1.2437	0.1100	Dico pata lentamente	a	33.8246	27.1606	31.9860	40.3727	37.4878	51.9479	49.5605	61.6012	61.8390	67.7957	75.6199	72.0414	88.1454	70.5779	93.1332	68.9022	98.4042	67.1470	103.6143	65.2533	108.0004	64.0809	44.7965	20.5375	85.7306	22.7737	84.7449	32.4025	85.7306	22.7737
it01	29/11/2016 15:16:20	1.1175	0.1304	Dico boco lentamente	O	34.3904	28.3706	33.3172	41.7864	38.8327	53.9171	45.3946	64.8903	53.6366	75.6766	66.8804	79.6891	77.0438	72.4991	80.7686	67.2351	85.8521	63.3076	90.8507	59.5406	94.6315	55.7987	44.2484	20.6422	86.9411	22.9627	85.4035	31.8632	86.9411	22.9627
it01	29/11/2016 15:16:25	1.1898	0.1361	Dico podo lentamente	O	35.7294	26.6095	33.5811	39.5748	38.6710	53.0586	47.9265	63.4759	59.8404	69.5529	73.5734	71.5078	86.2407	69.2512	91.9382	68.4102	97.5037	67.9019	103.1880	67.1702	108.2556	66.8692	44.2801	19.9549	87.0231	24.0572	86.7339	33.9296	87.0231	24.0572
it01	29/11/2016 15:16:30	1.2002	0.1205	Dico boto lentamente	O	34.3100	28.0336	31.9866	40.6764	36.6245	53.7039	45.9084	64.8035	58.4644	70.8085	72.7645	72.2570	84.0974	68.8083	89.7191	67.1450	95.1554	66.5589	100.8856	66.7495	106.6719	67.3744	44.1480	21.7773	85.9524	23.7192	85.1714	33.1849	85.9524	23.7192
it01	29/11/2016 15:16:36	1.0569	0.1234	Dico paca lentamente	a	35.9048	28.3877	36.0951	41.3730	42.4941	53.2100	48.8830	65.0635	57.9038	74.9637	71.7171	77.2016	83.4945	71.0965	86.8937	65.3735	91.6724	59.9323	96.3300	57.4864	101.3654	56.6348	44.3567	20.3013	85.1378	21.3096	84.2000	30.5948	85.1378	21.3096
it01	29/11/2016 15:16:42	1.1209	0.1526	Dico bodo lentamente	O	35.8983	26.8919	33.6249	39.1714	39.0638	51.8660	48.4988	62.1099	60.3444	67.5465	73.7170	70.4030	85.7362	67.1663	91.2889	65.8812	96.9298	65.1326	102.6134	64.5317	107.6475	64.0090	44.3200	20.5982	86.7719	24.3246	85.7428	33.8552	86.7719	24.3246
it01	29/11/2016 15:16:47	1.0316	0.0956	Dico pucu lentamente	u	47.8454	30.5159	45.8484	44.5915	43.1948	62.2606	48.2657	73.3731	57.5437	80.3942	69.9081	81.1255	79.0183	74.0599	82.3205	69.7776	85.9272	66.1761	90.6963	63.0651	94.1474	57.0407	45.1972	18.9246	87.0726	22.2470	85.7979	31.2970	87.0726	22.2470
it01	29/11/2016 15:16:52	1.1814	0.1312	Dico paga lentamente	a	35.9816	27.0761	37.2781	40.3340	44.5189	51.9285	53.3891	62.9685	60.2593	74.8528	71.8907	80.5649	84.2672	74.6459	88.7262	69.7634	93.3705	64.3645	98.9572	61.1777	103.4838	59.3417	43.5680	19.5194	85.7215	22.2441	84.8551	31.0151	85.7215	22.2441
it01	29/11/2016 15:16:57	1.0497	0.1414	Dico bada lentamente	a	34.5926	25.8937	33.1879	39.5252	40.8440	53.2203	51.4598	60.8133	64.3300	66.9867	77.6666	71.6105	90.6890	71.5352	95.9590	70.5195	100.1561	68.0234	104.3446	65.9722	108.4982	64.2078	44.0756	19.6979	86.3894	23.9813	86.0915	33.3173	86.3894	23.9813
it01	29/11/2016 15:17:02	1.1136	0.1419	Dico bogo lentamente	O	35.6595	27.9031	37.4996	41.6590	44.1367	53.3883	50.7612	64.1849	57.0249	76.8147	69.8888	80.5320	82.1838	75.0979	86.8450	71.5472	91.6737	68.0233	95.5757	64.9323	100.0768	61.9910	43.8047	19.0746	86.5010	22.4176	85.3152	31.6707	86.5010	22.4176
it01	29/11/2016 15:17:07	1.0723	0.1053	Dico putu lentamente	u	44.4717	27.3826	47.0451	42.4151	47.3145	58.9992	52.6182	73.1993	64.2628	79.1460	76.6448	78.3151	88.4377	74.5851	94.2565	71.8107	99.2278	69.4730	104.3363	67.1214	108.7328	64.9612	45.1902	17.8280	89.0045	24.6010	89.3253	32.4857	89.0045	24.6010
it01	29/11/2016 15:17:12	1.3714	0.1300	Dico bata lentamente	a	31.9390	28.1894	30.9909	41.0301	39.1322	53.0231	50.8419	61.8943	62.8979	68.4048	77.8176	72.0608	90.4374	71.1884	95.5666	69.8865	100.9673	67.4359	105.3583	65.8147	109.8031	64.5931	44.3676	20.4395	86.4730	24.3825	86.1552	34.0169	86.4730	24.3825
it01	29/11/2016 15:17:17	1.0743	0.1069	Dico bucu lentamente	u	43.6388	27.1967	45.1908	39.9699	42.8595	59.1944	45.5505	70.9472	55.5202	79.3548	68.7618	81.3901	80.8338	75.6775	83.4600	69.8529	87.3976	66.2299	89.8706	60.4405	91.8854	52.5059	44.7127	17.9585	89.3249	22.7213	88.2388	31.2592	89.3249	22.7213
