Client family name	Date Time of recording	Time of sample in recording	Time of sample in annot	Prompt	X0 Spline 1	Y1 Spline 1	X1 Spline 1	Y2 Spline 1	X2 Spline 1	Y3 Spline 1	X3 Spline 1	Y4 Spline 1	X4 Spline 1	Y5 Spline 1	X5 Spline 1	Y6 Spline 1	X6 Spline 1	Y7 Spline 1	X7 Spline 1	Y8 Spline 1	X8 Spline 1	Y9 Spline 1	X9 Spline 1	Y10 Spline 1	X10 Spline 1	Y11 Spline 1	X11 Spline 1	Y12 Spline 1	X12 Spline 1	Y13 Spline 1	X13 Spline 1	Y14 Spline 1	X14 Spline 1	Y15 Spline 1	X15 Spline 1	Y16 Spline 1	X16 Spline 1	Y17 Spline 1	X17 Spline 1	Y18 Spline 1	X18 Spline 1	Y19 Spline 1	X19 Spline 1	Y20 Spline 1	X20 Spline 1	Y21 Spline 1	X21 Spline 1	Y22 Spline 1	X22 Spline 1	Y23 Spline 1	X23 Spline 1	Y24 Spline 1	X24 Spline 1	Y25 Spline 1	X25 Spline 1	Y26 Spline 1	X26 Spline 1	Y27 Spline 1	X27 Spline 1	Y28 Spline 1	X28 Spline 1	Y29 Spline 1	X29 Spline 1	Y30 Spline 1	X30 Spline 1	Y31 Spline 1	X31 Spline 1	Y32 Spline 1	X32 Spline 1	Y33 Spline 1	X33 Spline 1	Y34 Spline 1	X34 Spline 1	Y35 Spline 1	X35 Spline 1	Y36 Spline 1	X36 Spline 1	Y37 Spline 1	X37 Spline 1	Y38 Spline 1	X38 Spline 1	Y39 Spline 1	X39 Spline 1	Y40 Spline 1	X40 Spline 1	Y41 Spline 1	X41 Spline 1	Y42 Spline 1	X0 DLC_Tongue	Y0 DLC_Tongue	X1 DLC_Tongue	Y1 DLC_Tongue	X2 DLC_Tongue	Y2 DLC_Tongue	X3 DLC_Tongue	Y3 DLC_Tongue	X4 DLC_Tongue	Y4 DLC_Tongue	X5 DLC_Tongue	Y5 DLC_Tongue	X6 DLC_Tongue	Y6 DLC_Tongue	X7 DLC_Tongue	Y7 DLC_Tongue	X8 DLC_Tongue	Y8 DLC_Tongue	X9 DLC_Tongue	Y9 DLC_Tongue	X10 DLC_Tongue	Y10 DLC_Tongue	X0 DLC_HyoidMandible	Y0 DLC_HyoidMandible	X1 DLC_HyoidMandible	Y1 DLC_HyoidMandible
it13	19/02/2018 15:38:53	0.6220	0.0770	Dico pada lentamente																																																																																					56.3839	37.9441	59.7651	48.3387	63.2667	58.7729	69.0873	67.3776	76.7637	73.1851	86.6861	71.1749	92.1202	63.2798	93.3944	57.6117	95.4874	53.7860	98.5936	50.6153	101.2792	46.4597	57.3735	31.3138	94.2103	27.6979
it13	19/02/2018 15:38:53	0.6369	0.0919	Dico pada lentamente																																																																																					57.2536	38.8244	58.6042	49.0351	62.0464	58.9188	67.7992	66.9137	75.4875	72.8919	84.4739	70.7861	90.9575	61.1013	92.1532	56.1909	94.9142	52.4858	97.9814	49.4167	99.6400	44.9137	57.2137	31.3385	93.0608	23.0282
it13	19/02/2018 15:38:53	0.6518	0.1068	Dico pada lentamente																																																																																					54.3626	38.7080	56.7010	48.1426	59.9707	58.2879	66.1772	65.5727	72.8595	72.0259	82.2745	70.0198	88.3213	61.8377	89.7298	56.3677	92.6941	53.0049	95.9187	49.9643	98.1038	46.6846	56.1081	30.9183	93.0650	22.8871
it13	19/02/2018 15:38:53	0.6667	0.1217	Dico pada lentamente																																																																																					52.8062	38.8541	54.2316	48.3751	57.8005	57.6217	63.4406	65.3941	70.8490	71.0231	80.6106	69.0662	87.2318	59.8326	88.6434	55.1574	92.3595	52.1294	95.6937	49.2363	98.3571	45.6576	56.2315	30.3726	100.0402	33.1824
it13	19/02/2018 15:38:53	0.6815	0.1366	Dico pada lentamente																																																																																					52.4314	37.4552	53.6447	47.2524	56.3353	56.5619	62.1279	63.9645	69.0542	69.6390	79.3149	68.2978	85.0686	60.1036	87.0413	55.2368	90.7934	52.6247	94.5770	49.5845	97.6056	46.0467	57.1900	29.3699	100.2351	33.3819
it13	19/02/2018 15:38:53	0.6965	0.1515	Dico pada lentamente																																																																																					51.9754	38.0322	52.1595	47.1993	54.8349	56.4064	61.1368	63.4850	68.1910	68.2576	78.1112	67.6091	84.4385	59.9536	86.9494	56.0833	91.3976	53.5334	95.1788	50.0660	97.9432	47.1795	56.0565	30.4593	91.9656	28.4813
it13	19/02/2018 15:38:53	0.7113	0.1663	Dico pada lentamente																																																																																					51.0676	36.6270	51.0334	45.7396	54.7432	54.8738	60.5495	62.2587	68.3605	68.1262	78.2816	67.0599	84.5789	58.6308	87.7666	54.6765	91.7503	52.8932	95.0809	50.3927	98.5064	47.3900	57.0943	30.5175	90.2966	25.8430
it13	19/02/2018 15:38:53	0.7262	0.1812	Dico pada lentamente																																																																																					51.4477	36.1970	51.3067	45.3918	55.0806	54.4685	61.8036	61.8703	69.0809	66.8163	78.8084	65.2396	85.2314	57.0687	89.0039	53.6621	93.0900	52.2335	96.0657	50.0725	99.3348	47.0088	56.0897	30.1025	90.7178	25.5195
it13	19/02/2018 15:38:53	0.7411	0.1961	Dico pada lentamente																																																																																					49.6859	37.5706	50.9702	46.4439	54.2917	55.0546	60.7555	61.3983	68.5106	65.8285	78.2788	64.6589	84.7007	57.5077	88.4159	54.1255	92.8328	53.0217	96.4428	50.7379	99.7516	47.7548	55.6595	30.8834	90.7900	25.5030
it13	19/02/2018 15:38:53	0.7560	0.2110	Dico pada lentamente																																																																																					49.8561	38.3442	50.1589	47.4769	54.1113	56.0885	61.0237	61.1896	69.2147	64.7832	78.4350	62.8341	84.9471	56.8150	88.7536	54.6807	92.7759	53.6582	96.1464	50.8528	98.9109	48.1921	56.0428	31.1268	93.3690	23.9165
it13	19/02/2018 15:38:53	0.7709	0.2259	Dico pada lentamente																																																																																					49.3135	37.6435	50.0785	46.9937	54.1975	55.2257	61.2967	61.4142	69.9033	64.7213	79.3476	61.5038	87.3590	55.4816	90.9758	53.8598	94.5564	51.8249	97.4830	49.4967	100.3085	45.7046	56.6053	31.3225	90.2206	25.1639
it13	19/02/2018 15:38:53	0.7858	0.2408	Dico pada lentamente																																																																																					48.2661	37.2007	49.8976	46.2765	53.8407	55.2999	61.5033	62.1632	71.2008	64.2498	80.4649	60.8870	88.6147	54.8896	92.6615	53.2298	95.5520	51.0273	98.3009	48.3288	100.7901	44.5177	55.6822	31.1754	91.2689	25.1446
it13	19/02/2018 15:38:53	0.8006	0.2556	Dico pada lentamente																																																																																					48.0447	39.9976	49.5429	48.8778	54.5970	57.0452	62.3102	63.3392	71.8207	65.3102	81.1276	61.3951	89.0077	55.4511	93.1237	53.1765	96.3575	50.8806	99.4474	48.1267	101.7413	44.6926	56.5535	32.3561	91.1476	25.3729
it13	19/02/2018 15:38:53	0.8155	0.2705	Dico pada lentamente																																																																																					49.2575	38.6322	50.4342	48.5828	55.2017	56.8817	62.9585	63.5113	72.1350	66.8651	82.1345	62.8929	89.8968	56.3030	93.2316	53.2526	96.4597	50.7841	99.8318	48.2459	102.8932	45.0170	58.2259	31.1204	91.0216	24.9703
it13	19/02/2018 15:38:53	0.8304	0.2854	Dico pada lentamente																																																																																					52.0557	39.7538	51.3290	49.5271	55.8271	58.3000	63.5962	63.9096	73.5388	65.9601	82.8177	62.4558	90.9169	56.4890	94.6204	53.5101	97.7381	51.2368	100.7336	48.3467	104.2275	45.0948	59.7668	33.2065	90.6531	25.4549
it13	19/02/2018 15:38:53	0.8453	0.3003	Dico pada lentamente																																																																																					52.7973	39.0664	51.3914	48.5026	55.6613	56.9613	63.3009	63.7295	73.6960	65.2928	82.9462	61.4097	91.7580	56.6601	95.6093	54.4743	98.2327	52.7334	101.0028	50.2107	104.1144	47.3363	58.7113	32.5975	90.8182	25.2800
it13	19/02/2018 15:38:53	0.8602	0.3152	Dico pada lentamente																																																																																					51.2007	37.7632	50.8865	47.3397	55.3498	55.6598	63.2086	61.8771	73.3126	63.9503	83.2710	60.5506	92.1436	56.4309	95.9302	54.2650	98.9883	52.4482	101.9213	50.7078	105.4678	47.9134	58.3018	31.8761	92.8796	22.3061
it13	19/02/2018 15:38:53	0.8751	0.3301	Dico pada lentamente																																																																																					53.7006	39.4764	52.6272	47.3419	56.7796	55.4435	64.2472	60.1800	76.0441	62.0043	83.8991	58.7163	91.7092	55.7800	97.4815	54.0538	100.6298	52.5475	102.1020	51.9003	104.3481	51.9111	59.9723	33.5457	91.2454	28.4764
it13	19/02/2018 15:38:53	0.8899	0.3449	Dico pada lentamente																																																																																					53.1779	37.9028	51.5225	46.0613	56.7119	53.7976	64.7109	58.7619	74.6101	60.5030	84.6877	58.3060	94.4495	54.0430	97.9473	53.3702	100.4658	51.7974	104.7379	50.6414	110.3708	49.1050	60.2375	32.4735	90.4794	25.2041
it13	19/02/2018 15:38:53	0.9048	0.3598	Dico pada lentamente																																																																																					57.3023	38.4607	54.0778	47.0317	58.7071	53.4159	65.4492	58.1000	74.9870	59.1478	83.9649	57.8947	92.1306	56.1588	96.9783	55.2643	99.7691	54.8567	101.7131	53.7108	108.2216	53.2668	62.9511	34.1300	93.3392	28.6192
it13	19/02/2018 15:38:53	0.9197	0.3747	Dico pada lentamente																																																																																					55.8710	38.8944	52.3359	46.9047	59.0663	53.4986	66.2250	57.2895	76.3451	58.6482	85.9724	56.9493	95.4113	53.8304	99.0210	52.5886	103.3173	50.8472	108.3901	50.6289	112.6932	50.6883	60.9210	33.8555	95.1062	29.9435
it13	19/02/2018 15:38:53	0.9346	0.3896	Dico pada lentamente																																																																																					55.3409	38.4025	53.2754	47.4015	59.5892	53.8861	66.7552	56.8530	77.2220	57.4161	86.1858	55.8009	95.2117	53.6290	99.1018	52.3163	103.5498	51.3841	108.2000	51.1984	112.0088	50.7145	61.0639	32.0159	94.4059	29.3639
it13	19/02/2018 15:38:53	0.9495	0.4045	Dico pada lentamente																																																																																					55.7204	38.7107	53.4896	47.0609	59.3880	53.7620	66.2564	56.7868	76.2165	57.2792	85.7434	55.5861	94.7663	53.9109	98.6409	52.8579	102.3980	51.5627	107.4120	51.2227	111.0588	50.2980	60.8341	33.8554	94.8504	29.6704
it13	19/02/2018 15:38:53	0.9644	0.4194	Dico pada lentamente																																																																																					56.5087	38.8907	53.2869	46.8538	59.0818	53.8380	65.7272	57.4518	75.3605	57.8288	84.7621	55.7482	93.9231	54.2967	97.0893	53.5102	100.5349	52.4604	104.8092	52.2531	109.1427	51.4166	63.3914	36.6137	97.0708	32.0652
it13	19/02/2018 15:38:53	0.9792	0.4342	Dico pada lentamente																																																																																					52.4407	38.6092	52.2292	47.1298	59.7360	54.4775	66.6053	58.2975	77.2130	59.0739	87.1533	56.7287	96.1233	54.1596	99.7548	52.7823	103.8118	51.5245	107.3089	50.1684	110.8739	48.9362	60.5135	31.8146	90.9083	24.8278
it13	19/02/2018 15:38:53	0.9941	0.4491	Dico pada lentamente																																																																																					55.5363	38.1799	54.2559	47.3595	59.0115	54.6646	66.5245	59.2843	76.8284	60.6749	85.9275	59.2761	96.5638	54.9589	100.6206	53.3337	104.1849	51.2538	108.0226	49.5547	111.7834	48.0601	60.5793	32.1444	91.5700	23.5716
it13	19/02/2018 15:38:53	1.0090	0.4640	Dico pada lentamente																																																																																					51.5918	39.0182	53.2709	47.5925	59.1974	54.8828	66.7734	59.7508	77.2463	62.2780	87.7580	60.5915	97.2221	54.8573	100.7205	52.8413	104.3307	50.3065	108.1663	47.5155	110.7613	45.2985	59.4456	32.7996	91.3410	22.7648
it13	19/02/2018 15:38:53	1.0239	0.4789	Dico pada lentamente																																																																																					53.1409	39.3645	54.6649	47.6422	59.8270	54.9178	66.6145	60.3937	76.2174	63.9677	86.1700	62.6938	94.9379	58.1375	98.9123	55.8915	103.0092	53.4432	107.5852	52.0588	111.7385	49.6914	59.3614	33.2427	93.1622	23.1370
it13	19/02/2018 15:38:53	1.0388	0.4938	Dico pada lentamente																																																																																					53.4227	38.0873	55.4814	46.2256	60.6774	54.1086	67.1711	60.9928	76.1319	65.2710	87.1779	64.2140	95.1762	58.9707	98.9574	56.4790	103.4617	54.9939	108.4824	53.4237	112.7056	50.9506	59.6349	33.2003	93.9491	21.9010
it13	19/02/2018 15:38:53	1.0536	0.5087	Dico pada lentamente																																																																																					51.3793	38.8273	56.3579	45.6478	62.4778	52.9981	67.9753	60.7271	76.1158	65.6562	86.7395	65.6867	95.3484	60.5789	99.2332	57.8896	103.1222	55.7755	107.6149	53.4179	111.4706	51.0821	57.0036	32.1818	91.7272	22.0809
it13	19/02/2018 15:38:53	1.0685	0.5235	Dico pada lentamente																																																																																					52.8785	37.0037	57.6466	44.9989	63.5053	52.8454	68.8568	61.3510	77.0556	65.9306	86.8663	66.2043	95.9701	60.4818	99.4762	57.7681	103.3505	55.5098	107.6979	52.8689	111.6663	50.3538	57.6093	31.2737	93.0180	22.2677
it13	19/02/2018 15:38:53	1.0834	0.5384	Dico pada lentamente																																																																																					53.9206	37.3166	59.6572	45.4898	64.4624	54.0433	69.3521	62.1556	77.3788	67.4156	87.4349	66.9971	95.2989	60.8971	98.5648	58.0209	102.4129	55.7229	106.0392	52.9511	109.1430	50.1241	56.3426	31.3363	94.7551	25.1868
it13	19/02/2018 15:38:53	1.0983	0.5533	Dico pada lentamente																																																																																					55.8988	36.5986	60.6491	44.1201	65.0464	52.9954	69.7937	62.2913	77.8893	67.3155	88.1236	67.3268	96.4669	60.0703	100.2842	57.3217	104.2242	54.1167	108.2456	50.3783	111.2682	46.5039	56.8553	31.5896	91.2380	21.3521
it13	19/02/2018 15:38:53	1.1132	0.5682	Dico pada lentamente																																																																																					55.0126	35.2890	59.7822	43.5928	65.2852	52.0889	70.2912	61.1098	78.0523	67.1108	88.5269	66.7440	96.5018	60.3504	99.9043	57.5289	103.6164	53.6755	105.7224	49.4583	110.3057	45.9510	56.3174	29.0396	91.2738	21.2749
it13	19/02/2018 15:38:53	1.1281	0.5831	Dico pada lentamente																																																																																					55.9205	35.5040	60.2086	43.9102	65.3195	52.0751	70.6124	60.2357	78.0156	66.6877	87.5238	66.8810	96.2944	60.4260	99.3422	57.6126	103.4867	54.9030	107.7937	51.0310	111.0898	47.2716	56.9333	28.9470	92.4814	22.0793
it13	19/02/2018 15:38:57	0.7356	0.0079	Dico pudu lentamente																																																																																					57.1688	35.8875	63.0983	43.9844	65.9960	54.9067	70.5530	65.1424	78.4991	71.6620	88.9037	71.3482	96.0880	64.8554	98.1100	60.0980	99.6416	57.2999	102.8818	53.1322	105.7511	48.4884	56.4219	28.0559	87.8834	19.4868
it13	19/02/2018 15:38:57	0.7504	0.0228	Dico pudu lentamente																																																																																					59.1883	36.8640	61.8218	46.7448	64.9249	57.8854	70.5430	66.6154	78.6642	71.9730	88.6949	71.5365	95.7545	64.5419	97.6947	59.6437	99.7993	56.4436	103.3940	52.2073	105.3100	47.1192	57.0186	29.2517	88.0852	19.5334
it13	19/02/2018 15:38:57	0.7653	0.0377	Dico pudu lentamente																																																																																					59.8701	38.0563	62.8573	48.1220	63.6811	59.2814	69.9690	67.9540	78.1719	72.6762	88.2163	71.9092	94.9738	64.5670	96.5651	59.9254	99.1194	56.3294	102.2686	53.5744	104.6018	49.7462	57.3479	30.6789	88.1641	19.9182
it13	19/02/2018 15:38:57	0.7802	0.0525	Dico pudu lentamente																																																																																					57.6984	38.9857	59.4425	49.5982	63.0664	61.3746	70.1915	70.1198	79.0066	73.5020	88.3343	71.8468	94.9166	64.2787	96.6198	59.4801	98.8483	55.6201	101.7720	52.7274	103.4947	48.0144	57.1019	30.4414	88.7128	19.6953
it13	19/02/2018 15:38:57	0.7951	0.0675	Dico pudu lentamente																																																																																					56.3657	39.0851	58.9833	49.5133	62.4024	59.9870	68.7298	67.7466	77.3550	73.1987	87.4282	71.6376	93.6103	64.2430	95.2752	59.0852	97.4348	55.5942	99.3262	51.5208	101.9247	46.9744	55.7676	30.5828	89.2915	19.4625
it13	19/02/2018 15:38:57	0.8100	0.0823	Dico pudu lentamente																																																																																					55.9173	39.0209	58.0070	49.9444	61.5746	60.5144	69.0941	68.6634	76.7744	73.4590	86.3397	72.1000	92.1304	63.8922	93.8118	58.4984	96.2563	54.4125	99.1092	50.8693	101.3990	46.1330	56.1059	29.7398	92.9746	22.1702
it13	19/02/2018 15:38:57	0.8248	0.0972	Dico pudu lentamente																																																																																					55.4345	38.7669	55.4724	49.4020	58.9329	59.2611	66.8943	66.0573	74.0332	72.4775	83.4399	71.3056	89.7243	63.5307	91.6823	58.6283	93.5763	54.9042	96.8216	50.8835	99.5204	46.2612	56.0510	30.1185	91.4748	24.9377
it13	19/02/2018 15:38:57	0.8397	0.1121	Dico pudu lentamente																																																																																					54.0851	38.9159	54.1035	49.9274	58.1587	58.9818	65.3257	66.0177	72.7828	71.5991	82.3199	70.4187	88.3973	62.6654	90.2641	57.9390	93.0818	54.0792	96.5938	50.8131	98.9581	47.3539	56.2811	30.0671	97.3715	35.6807
it13	19/02/2018 15:38:57	0.8546	0.1270	Dico pudu lentamente																																																																																					52.1947	37.5215	52.3521	48.1612	55.5510	58.4455	62.6044	65.8705	70.4556	71.3476	79.3268	69.0819	86.5519	60.9328	88.1150	56.4508	90.8810	52.7311	94.9579	49.3359	97.5218	45.8816	53.9922	28.3311	101.9404	34.3810
it13	19/02/2018 15:38:57	0.8695	0.1419	Dico pudu lentamente																																																																																					51.1555	37.9183	50.5818	48.5010	54.0879	57.8013	61.5244	64.4803	67.8512	70.2580	77.3980	69.1790	84.2368	60.4719	85.9250	56.5163	89.7547	52.9317	93.7975	49.1024	96.4839	46.3308	53.9267	28.0371	90.7699	31.2595
it13	19/02/2018 15:38:57	0.8844	0.1568	Dico pudu lentamente																																																																																					50.3865	36.8258	49.5458	47.0660	52.9545	56.9969	60.3782	63.4822	67.5768	69.8738	77.1651	68.2673	84.5276	60.1052	86.4868	55.2875	89.7896	51.9325	94.2088	48.4101	96.7925	45.0410	53.9704	28.3226	96.4152	32.0418
it13	19/02/2018 15:38:57	0.8993	0.1716	Dico pudu lentamente																																																																																					50.2577	36.9009	49.4638	47.3659	52.6673	56.9741	60.4198	63.4598	67.4802	69.4349	76.1003	68.0066	83.4293	59.7886	85.8107	55.8736	88.3154	52.5606	91.4282	49.1276	95.4191	46.0572	55.5457	28.0261	89.6110	30.8062
it13	19/02/2018 15:38:57	0.9142	0.1865	Dico pudu lentamente																																																																																					50.3416	36.3694	49.9691	45.8623	52.5020	55.3865	60.2897	62.1833	65.7905	68.4439	75.1858	67.7315	81.8451	60.6648	83.8268	56.9915	86.0554	53.6079	89.8452	50.5896	92.1414	47.2410	55.6255	26.9176	89.5213	31.2124
it13	19/02/2018 15:38:57	0.9290	0.2014	Dico pudu lentamente																																																																																					49.3838	38.1126	49.0620	47.7238	52.6001	56.6073	59.5531	63.8416	66.5012	68.9220	76.2703	67.3654	81.8851	59.3073	83.8776	55.0338	86.6794	52.3808	90.5235	49.4324	93.6635	46.5593	55.3985	28.1954	94.9127	33.8261
it13	19/02/2018 15:38:57	0.9439	0.2163	Dico pudu lentamente																																																																																					49.1446	37.4618	49.2270	48.3644	52.3539	56.8940	59.5866	65.2074	69.7164	68.1330	76.4533	66.9737	82.8454	59.1589	84.4579	54.4994	87.7774	52.5802	91.4638	49.7964	94.5521	46.1633	54.1401	28.1276	86.7947	32.8354
it13	19/02/2018 15:38:57	0.9588	0.2312	Dico pudu lentamente																																																																																					49.6421	36.8596	49.2114	45.9909	51.9242	55.3584	59.4843	63.5101	68.6305	67.5787	73.8130	67.8730	81.4475	62.6680	84.1906	59.0341	86.4086	55.5948	88.8193	53.1728	91.5195	49.3600	54.0341	27.6558	94.6347	37.3181
it13	19/02/2018 15:38:57	0.9737	0.2461	Dico pudu lentamente																																																																																					51.5528	37.0115	49.7880	47.9543	84.4913	58.9813	78.3163	63.1829	71.3606	68.3509	64.3014	69.7286	57.8711	64.2934	54.9756	60.3116	52.3453	57.6141	49.7277	54.7641	48.5741	51.4731	55.2292	27.3210	95.0807	36.8608
it13	19/02/2018 15:38:57	0.9886	0.2609	Dico pudu lentamente																																																																																					50.2543	36.9776	49.3269	47.9300	83.6752	55.9729	78.4940	61.2549	69.4744	66.4368	63.8474	67.7008	57.2235	64.7258	54.5348	61.5346	88.7723	54.7581	91.3372	51.7890	94.8196	46.3147	56.3104	26.7789	88.1814	33.9208
it13	19/02/2018 15:38:57	1.0034	0.2758	Dico pudu lentamente																																																																																					52.1179	37.9171	49.7112	48.2332	52.3108	57.7258	58.0814	65.3001	66.3857	69.5194	75.9367	69.3854	83.3912	62.1852	86.2197	58.1699	88.8767	55.4018	92.0465	52.6403	94.6956	47.4994	56.0482	26.8717	90.6128	31.5280
it13	19/02/2018 15:38:57	1.0183	0.2907	Dico pudu lentamente																																																																																					50.7130	38.7987	49.7579	49.4064	50.6512	59.3864	79.1307	64.4116	69.0584	69.2937	75.6782	69.5618	83.9061	64.6371	53.5317	63.9103	51.8777	61.3123	91.9931	55.4723	95.4246	52.4780	55.0905	26.2335	96.7442	34.8699
it13	19/02/2018 15:38:57	1.0332	0.3056	Dico pudu lentamente																																																																																					54.0489	36.4704	56.3200	47.4498	55.4034	57.1750	59.7787	66.0787	69.6973	68.4130	76.7650	67.9049	84.7766	60.7869	87.6114	58.2823	91.5622	56.4791	95.8429	54.6152	99.0466	49.4262	56.0302	29.1977	98.4963	36.4402
it13	19/02/2018 15:38:57	1.0481	0.3205	Dico pudu lentamente																																																																																					54.1436	38.2977	52.6000	48.1905	54.2833	60.3107	61.4385	67.2094	71.6371	68.8074	80.8576	66.0533	86.2668	58.7658	89.9561	55.4556	94.9547	53.4061	99.0109	51.0305	101.4518	46.8284	56.8898	29.6760	88.1738	22.9201
it13	19/02/2018 15:38:57	1.0630	0.3353	Dico pudu lentamente																																																																																					54.0097	36.5518	54.3246	47.4517	56.2502	58.2483	61.8585	64.5953	72.9916	67.8318	81.3752	65.9089	87.1246	59.1473	90.7642	55.9841	95.1565	54.7933	99.1396	53.7214	102.5845	51.0424	56.2235	27.8397	86.7637	22.5260
it13	19/02/2018 15:38:57	1.0779	0.3502	Dico pudu lentamente																																																																																					53.8037	36.4306	56.6569	48.4391	58.4185	61.0127	67.8594	63.9768	78.7875	65.8883	83.5766	63.6933	93.5474	57.8723	96.0711	54.9938	58.7948	60.2997	105.2907	53.3371	110.0904	52.3171	56.1342	29.5798	86.7599	22.6216
it13	19/02/2018 15:38:57	1.0927	0.3651	Dico pudu lentamente																																																																																					56.0832	37.2392	57.3978	47.9819	59.6989	59.1699	90.3780	56.9293	78.7248	65.0734	76.6077	66.2005	67.6215	64.9299	63.0663	63.2562	98.2801	54.3342	101.4866	53.6114	55.2154	54.9976	56.3972	29.8273	84.6760	22.6141
it13	19/02/2018 15:38:57	1.1076	0.3800	Dico pudu lentamente																																																																																					54.0712	38.7285	55.8492	48.6440	59.4160	58.2338	67.4623	63.5680	77.0417	65.3231	84.2291	62.8567	92.9234	57.7520	95.9457	55.5834	99.5064	53.8309	103.4995	52.6133	107.9758	51.0129	55.6163	30.2471	84.6158	22.6911
it13	19/02/2018 15:38:57	1.1225	0.3949	Dico pudu lentamente																																																																																					55.0276	37.2764	55.6747	47.4693	58.5985	57.9138	67.0104	63.4863	77.3396	65.3025	84.0384	62.3235	93.4209	57.0016	95.9830	54.6284	99.4317	53.1172	102.3973	51.5710	106.6817	49.3986	57.6189	28.2586	87.1341	23.1559
it13	19/02/2018 15:38:57	1.1374	0.4098	Dico pudu lentamente																																																																																					54.8547	36.7849	56.2730	48.5052	58.2165	58.8825	85.7903	61.0907	79.5179	66.0109	75.6517	66.9647	67.8126	64.1661	63.5935	61.5573	59.5540	59.3245	56.8398	58.1037	54.4666	55.3063	56.4862	29.8748	87.5641	24.7951
it13	19/02/2018 15:38:57	1.1523	0.4247	Dico pudu lentamente																																																																																					54.4621	38.4959	55.7331	48.2428	59.0353	58.5879	67.2297	65.1488	76.9548	67.9656	86.7770	64.7226	94.8339	58.2269	98.9886	55.7263	102.9624	53.1759	106.3200	50.4288	110.2931	46.4886	56.0859	30.2316	87.3251	19.8489
it13	19/02/2018 15:38:57	1.1672	0.4395	Dico pudu lentamente																																																																																					55.3847	37.6942	55.2304	48.0726	58.9069	58.1267	67.2642	65.2521	77.0521	69.0036	86.4503	67.1226	94.3574	59.9217	97.6928	57.2376	100.9667	54.7254	105.4596	52.4253	110.1317	48.6695	55.7163	31.0164	90.7471	23.2671
it13	19/02/2018 15:38:57	1.1820	0.4544	Dico pudu lentamente																																																																																					56.5397	37.6225	55.5196	48.3697	59.8369	56.6094	66.2004	65.0389	75.5898	68.5699	85.8498	68.0353	93.7945	60.9993	97.5515	58.3453	101.7309	56.5667	106.3624	55.0054	110.5890	52.4873	55.0672	31.5199	88.1075	22.4684
it13	19/02/2018 15:38:57	1.1970	0.4693	Dico pudu lentamente																																																																																					56.8444	36.6737	57.9422	46.1752	61.3129	55.5136	66.6566	64.5971	75.4056	68.6036	86.5185	67.9744	94.8305	61.1638	98.6146	58.3897	102.5947	56.5617	107.8451	54.7277	111.9483	51.8926	56.9417	29.4803	93.4516	23.1766
it13	19/02/2018 15:38:57	1.2118	0.4842	Dico pudu lentamente																																																																																					55.8796	35.8827	58.1890	44.9206	61.6636	54.4077	67.9413	63.4752	75.1930	68.1601	86.2948	68.0389	94.3986	61.0046	98.1691	58.2586	102.0034	56.2362	107.0326	54.0677	110.7981	51.1372	56.8726	28.5731	95.2194	25.3995
it13	19/02/2018 15:38:57	1.2267	0.4991	Dico pudu lentamente																																																																																					55.2411	34.5915	57.8504	44.2421	62.2165	53.5511	66.7994	62.6525	75.0232	67.8527	85.7026	67.9369	93.6579	60.9500	97.6603	58.0730	101.7785	55.8838	106.1569	52.8762	110.4303	49.2578	56.1584	28.0217	95.3143	24.2438
it13	19/02/2018 15:38:57	1.2416	0.5140	Dico pudu lentamente																																																																																					55.6379	33.7042	58.8828	43.6549	62.3133	53.2198	66.7243	62.3547	75.2747	67.7392	86.4464	67.4540	94.2377	60.2018	98.1041	56.8873	102.0015	54.5069	105.8812	51.6468	109.2492	48.2677	55.7209	27.1120	91.6104	22.0623
it13	19/02/2018 15:38:57	1.2565	0.5288	Dico pudu lentamente																																																																																					53.5122	33.8867	57.8690	43.0330	62.5737	52.2260	67.0091	61.2746	75.4771	67.2660	86.2639	66.9969	93.9420	60.0017	97.7045	56.4092	101.1417	53.4439	104.1785	50.1217	107.1026	46.5393	55.0915	26.9397	91.1716	21.9968
it13	19/02/2018 15:38:57	1.2713	0.5437	Dico pudu lentamente																																																																																					53.4643	34.0825	59.0799	42.3819	63.1677	51.4555	67.8297	60.8278	75.6392	66.1820	85.8047	66.1432	93.6481	60.1565	97.6519	56.9903	101.8665	54.4148	106.2352	51.6587	110.2578	48.0656	54.9176	26.8498	92.8767	23.3502
it13	19/02/2018 15:38:57	1.2863	0.5586	Dico pudu lentamente																																																																																					53.3750	34.2289	58.6530	42.9697	63.4335	51.6341	68.1905	60.2474	76.4505	65.6234	86.3387	65.1349	95.0504	58.7868	98.3296	55.9621	100.7766	52.6502	103.8849	49.1817	104.2935	42.6474	55.1952	27.0570	87.6266	21.7611
it13	19/02/2018 15:39:01	0.6264	0.0130	Dico pata lentamente																																																																																					56.1858	36.2976	62.1125	42.7225	66.4306	53.0745	70.4418	62.6600	75.4196	70.5186	84.7785	72.4186	92.4509	67.3982	95.1318	62.5219	97.6600	58.5453	101.0195	55.2339	103.6710	51.6980	55.6344	28.9692	90.3810	22.1941
